tenure,MonthlyCharges,TotalCharges,gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,MonthlyChargeRatio,churn_binary
7,34.2,256.6,Male,0,Yes,No,No,No phone service,DSL,32.075,0
47,85.2,3969.35,Female,1,No,No,Yes,Yes,Fiber optic,82.69479166666666,1
26,87.15,2274.1,Female,0,No,No,Yes,No,Fiber optic,84.22592592592592,0
25,54.3,1296.8,Male,0,Yes,Yes,Yes,No,DSL,49.87692307692308,0
69,19.1,1268.85,Male,0,No,No,Yes,No,No,18.12642857142857,0
72,112.75,8192.6,Female,0,No,No,Yes,Yes,Fiber optic,112.22739726027397,0
4,19.95,59.25,Male,0,No,No,Yes,No,No,11.85,0
59,19.5,1147.85,Male,0,Yes,Yes,Yes,No,No,19.13083333333333,0
67,65.55,4361.55,Male,0,No,No,Yes,No,DSL,64.14044117647059,0
26,78.8,2006.1,Female,1,No,No,Yes,No,Fiber optic,74.3,0
27,78.2,2078.95,Female,0,No,No,Yes,No,DSL,74.24821428571428,0
72,105.25,7609.75,Male,0,Yes,Yes,Yes,Yes,Fiber optic,104.2431506849315,0
6,89.25,487.05,Female,0,No,No,Yes,No,Fiber optic,69.57857142857144,0
62,20.65,1218.45,Male,0,Yes,Yes,Yes,No,No,19.340476190476192,0
20,68.7,1416.2,Male,0,No,No,Yes,Yes,DSL,67.43809523809524,0
6,78.65,483.3,Male,0,No,No,Yes,No,DSL,69.04285714285714,0
51,24.75,1234.6,Male,0,No,No,Yes,Yes,No,23.74230769230769,0
61,19.75,1311.6,Female,0,Yes,Yes,Yes,No,No,21.154838709677417,0
62,89.1,5618.3,Male,1,Yes,No,Yes,Yes,Fiber optic,89.17936507936508,0
72,84.7,6185.15,Female,0,No,No,Yes,Yes,Fiber optic,84.72808219178081,0
13,98.0,1237.85,Male,1,Yes,No,Yes,No,Fiber optic,88.41785714285713,1
5,94.45,498.1,Male,0,Yes,No,Yes,No,Fiber optic,83.01666666666667,1
3,105.0,294.45,Male,1,No,No,Yes,Yes,Fiber optic,73.6125,1
26,93.85,2381.55,Female,1,Yes,No,Yes,Yes,Fiber optic,88.20555555555556,1
13,59.9,788.35,Male,1,No,No,Yes,No,DSL,56.31071428571429,0
38,19.95,756.4,Female,0,Yes,Yes,Yes,No,No,19.394871794871793,0
8,84.0,613.4,Female,1,Yes,No,Yes,Yes,Fiber optic,68.15555555555555,1
34,108.9,3625.2,Male,1,Yes,Yes,Yes,Yes,Fiber optic,103.57714285714285,0
18,33.6,550.35,Male,0,No,No,No,No phone service,DSL,28.96578947368421,0
56,85.85,4793.8,Male,0,Yes,Yes,Yes,No,Fiber optic,84.10175438596491,0
36,34.85,1267.2,Female,0,No,No,No,No phone service,DSL,34.24864864864865,0
9,48.75,442.2,Female,0,Yes,No,No,No phone service,DSL,44.22,1
1,84.85,84.85,Male,0,No,No,Yes,No,Fiber optic,42.425,1
12,56.65,654.85,Male,0,No,No,Yes,No,DSL,50.37307692307692,1
57,95.3,5567.45,Female,1,Yes,Yes,Yes,No,Fiber optic,95.99051724137931,0
42,73.9,3160.55,Female,0,No,No,Yes,No,DSL,73.50116279069768,1
33,24.5,740.3,Female,0,Yes,Yes,Yes,Yes,No,21.773529411764706,1
70,84.6,5706.2,Male,0,Yes,No,Yes,No,Fiber optic,80.36901408450704,0
68,44.95,3085.35,Female,0,No,No,No,No phone service,DSL,44.71521739130435,0
1,24.7,24.7,Male,0,No,Yes,No,No phone service,DSL,12.35,0
37,100.3,3541.4,Female,0,No,No,Yes,Yes,Fiber optic,93.19473684210527,0
4,25.45,84.2,Female,0,No,Yes,Yes,Yes,No,16.84,0
1,50.7,50.7,Male,0,No,No,Yes,No,DSL,25.35,0
20,55.0,1165.55,Male,0,No,No,No,No phone service,DSL,55.50238095238095,0
72,68.4,4855.35,Male,0,Yes,Yes,Yes,No,DSL,66.51164383561644,0
31,89.9,2806.9,Female,0,No,No,Yes,Yes,Fiber optic,87.715625,1
18,78.55,1422.65,Male,1,Yes,No,Yes,No,Fiber optic,74.8763157894737,1
11,55.05,608.15,Male,0,Yes,No,Yes,No,DSL,50.67916666666667,0
33,19.8,641.35,Female,0,Yes,Yes,Yes,No,No,18.863235294117647,0
62,84.45,4959.15,Female,1,No,No,Yes,Yes,Fiber optic,78.71666666666665,0
1,35.9,35.9,Female,0,No,No,No,No phone service,DSL,17.95,0
16,80.75,1321.3,Male,0,Yes,No,Yes,No,Fiber optic,77.7235294117647,0
22,78.65,1663.75,Male,0,Yes,Yes,Yes,Yes,DSL,72.33695652173913,0
49,61.75,3024.15,Female,0,Yes,Yes,Yes,No,DSL,60.483000000000004,0
36,63.7,2188.5,Male,0,Yes,Yes,Yes,No,DSL,59.148648648648646,0
42,99.45,4138.05,Male,0,Yes,No,Yes,Yes,Fiber optic,96.23372093023256,1
4,25.2,102.5,Male,1,No,No,No,No phone service,DSL,20.5,1
12,74.05,872.65,Female,0,No,No,Yes,Yes,DSL,67.12692307692308,1
31,87.6,2724.25,Female,0,No,No,Yes,No,Fiber optic,85.1328125,0
5,89.15,413.25,Male,0,Yes,No,Yes,Yes,Fiber optic,68.875,0
66,20.0,1374.2,Male,0,Yes,Yes,Yes,No,No,20.51044776119403,0
15,55.0,757.1,Female,1,No,No,Yes,Yes,DSL,47.31875,1
64,104.4,6692.65,Male,0,No,No,Yes,Yes,Fiber optic,102.96384615384615,0
10,20.05,218.5,Male,0,Yes,Yes,Yes,No,No,19.863636363636363,0
7,89.75,608.8,Male,0,Yes,Yes,Yes,No,Fiber optic,76.1,1
29,34.3,1004.75,Male,0,No,No,No,No phone service,DSL,33.49166666666667,0
57,20.65,1125.6,Male,0,No,No,Yes,No,No,19.406896551724138,0
46,84.25,3847.6,Female,0,No,No,Yes,Yes,Fiber optic,81.86382978723404,0
53,19.65,978.0,Male,0,No,No,Yes,No,No,18.11111111111111,0
17,79.85,1387.35,Female,0,No,No,Yes,No,DSL,77.07499999999999,0
38,20.2,746.05,Female,0,Yes,Yes,Yes,No,No,19.129487179487178,0
15,19.8,304.6,Male,0,No,No,Yes,No,No,19.0375,0
22,50.35,1098.85,Female,0,No,No,No,No phone service,DSL,47.77608695652174,0
14,85.15,1139.2,Male,0,Yes,No,Yes,Yes,Fiber optic,75.94666666666667,1
57,74.6,4368.95,Female,0,Yes,No,Yes,Yes,DSL,75.32672413793104,0
11,79.15,827.7,Male,1,No,No,Yes,No,Fiber optic,68.97500000000001,0
1,20.35,20.35,Female,0,Yes,Yes,Yes,No,No,10.175,0
12,21.05,262.05,Male,0,Yes,Yes,Yes,No,No,20.157692307692308,0
3,94.6,279.55,Male,1,Yes,No,Yes,Yes,Fiber optic,69.8875,1
36,94.7,3512.5,Male,0,No,Yes,Yes,No,Fiber optic,94.93243243243244,0
16,94.25,1483.25,Male,0,No,No,Yes,No,Fiber optic,87.25,1
65,72.45,4653.85,Male,0,Yes,Yes,Yes,Yes,DSL,70.51287878787879,1
2,74.95,151.75,Male,0,No,No,Yes,No,Fiber optic,50.583333333333336,0
42,105.2,4400.75,Female,0,No,No,Yes,Yes,Fiber optic,102.34302325581395,1
72,111.95,8033.1,Male,0,Yes,Yes,Yes,No,Fiber optic,110.04246575342466,0
62,19.85,1253.65,Male,0,No,No,Yes,No,No,19.899206349206352,0
6,89.75,552.65,Female,0,No,No,Yes,Yes,Fiber optic,78.95,0
48,20.05,1036.0,Male,0,Yes,No,Yes,No,No,21.142857142857142,0
35,108.95,4025.5,Male,0,No,No,Yes,Yes,Fiber optic,111.81944444444444,0
52,19.65,928.4,Male,0,No,Yes,Yes,No,No,17.516981132075472,0
1,24.9,24.9,Female,0,No,No,No,No phone service,DSL,12.45,0
6,82.85,460.25,Male,0,Yes,No,Yes,Yes,Fiber optic,65.75,1
71,93.2,6506.15,Female,0,Yes,No,Yes,Yes,DSL,90.36319444444445,0
67,84.8,5598.3,Female,0,Yes,Yes,Yes,No,Fiber optic,82.32794117647059,0
60,71.75,4374.55,Male,1,No,No,Yes,Yes,DSL,71.71393442622951,0
23,30.35,678.75,Male,0,Yes,Yes,No,No phone service,DSL,28.28125,0
39,54.85,2191.7,Male,0,No,Yes,No,No phone service,DSL,54.7925,0
15,19.5,239.75,Male,0,Yes,Yes,Yes,No,No,14.984375,0
53,103.85,5485.5,Male,1,Yes,No,Yes,Yes,Fiber optic,101.58333333333333,1
24,24.2,609.05,Male,0,Yes,Yes,Yes,Yes,No,24.362,0
37,19.35,683.75,Female,0,Yes,Yes,Yes,No,No,17.99342105263158,0
5,83.6,404.2,Female,0,Yes,Yes,Yes,No,Fiber optic,67.36666666666666,1
50,100.65,5189.75,Female,1,Yes,No,Yes,Yes,Fiber optic,101.75980392156863,0
54,94.1,5060.9,Female,0,No,No,Yes,No,Fiber optic,92.01636363636364,0
3,74.55,233.65,Female,0,No,No,Yes,No,Fiber optic,58.4125,0
68,108.45,7176.55,Male,0,No,No,Yes,Yes,Fiber optic,104.00797101449275,1
5,56.15,291.45,Male,0,No,No,Yes,No,DSL,48.574999999999996,0
33,20.35,689.75,Male,0,No,No,Yes,No,No,20.28676470588235,0
41,80.55,3263.9,Female,0,No,No,Yes,Yes,DSL,77.71190476190476,0
34,61.25,1993.2,Female,0,Yes,Yes,No,No phone service,DSL,56.94857142857143,0
13,20.45,254.5,Female,0,Yes,Yes,Yes,No,No,18.178571428571427,0
20,18.9,347.65,Female,0,No,No,Yes,No,No,16.554761904761904,0
51,19.6,967.9,Female,1,No,No,Yes,No,No,18.61346153846154,0
3,91.5,242.95,Female,0,Yes,No,Yes,Yes,Fiber optic,60.7375,1
41,45.2,1841.9,Female,0,No,Yes,Yes,No,DSL,43.85476190476191,0
13,19.45,232.1,Female,0,No,No,Yes,No,No,16.57857142857143,0
35,25.45,809.25,Male,0,Yes,Yes,Yes,Yes,No,22.479166666666668,0
12,80.85,866.45,Male,0,Yes,No,Yes,No,Fiber optic,66.65,1
4,94.9,360.55,Male,0,No,No,Yes,No,Fiber optic,72.11,0
43,49.05,2076.2,Female,0,No,No,No,No phone service,DSL,47.18636363636363,1
12,29.3,355.9,Female,1,Yes,Yes,No,No phone service,DSL,27.376923076923074,0
68,105.3,7299.65,Male,1,Yes,No,Yes,Yes,Fiber optic,105.79202898550724,1
25,88.95,2291.2,Male,1,No,No,Yes,Yes,Fiber optic,88.12307692307692,1
7,20.25,129.15,Female,0,No,No,Yes,No,No,16.14375,0
66,110.85,7491.75,Male,1,Yes,No,Yes,Yes,Fiber optic,111.81716417910448,1
53,110.5,5835.5,Female,0,Yes,No,Yes,No,Fiber optic,108.06481481481481,0
63,109.4,7031.45,Male,1,No,No,Yes,Yes,Fiber optic,109.86640625,0
70,114.2,7723.9,Female,0,Yes,Yes,Yes,Yes,Fiber optic,108.78732394366196,1
27,36.5,1032.0,Male,1,Yes,No,No,No phone service,DSL,36.857142857142854,1
1,70.75,70.75,Female,0,No,No,Yes,No,Fiber optic,35.375,1
5,19.95,109.6,Female,0,No,No,Yes,No,No,18.266666666666666,0
37,19.6,727.8,Female,1,Yes,No,Yes,No,No,19.152631578947368,0
3,40.15,130.75,Male,0,No,No,No,No phone service,DSL,32.6875,1
12,76.6,893.0,Female,0,No,Yes,Yes,Yes,Fiber optic,68.6923076923077,0
38,19.6,763.1,Female,0,Yes,Yes,Yes,No,No,19.566666666666666,0
9,85.3,781.4,Female,0,No,No,Yes,No,Fiber optic,78.14,0
13,65.85,902.25,Male,0,Yes,No,Yes,Yes,DSL,64.44642857142857,0
29,94.45,2653.65,Male,1,Yes,No,Yes,Yes,Fiber optic,88.455,1
47,20.05,1016.7,Female,0,Yes,Yes,Yes,No,No,21.181250000000002,0
61,99.4,5943.65,Male,0,Yes,No,Yes,Yes,Fiber optic,95.86532258064516,0
16,20.0,275.7,Male,0,No,No,Yes,No,No,16.21764705882353,0
41,78.45,3126.45,Female,0,Yes,Yes,Yes,No,DSL,74.43928571428572,0
43,25.1,1070.15,Female,0,No,Yes,Yes,Yes,No,24.32159090909091,0
36,97.35,3457.9,Female,0,Yes,Yes,Yes,Yes,Fiber optic,93.45675675675676,1
6,55.0,340.4,Female,0,No,No,Yes,No,DSL,48.628571428571426,0
58,71.1,4299.2,Female,0,No,No,Yes,Yes,DSL,72.86779661016949,0
19,61.55,1093.2,Male,0,No,No,Yes,No,DSL,54.660000000000004,0
11,45.9,521.9,Male,0,Yes,No,Yes,No,DSL,43.49166666666667,0
39,40.3,1630.4,Female,0,No,No,No,No phone service,DSL,40.760000000000005,0
8,87.1,713.6,Female,1,No,No,Yes,No,Fiber optic,79.28888888888889,0
26,49.5,1265.65,Female,0,No,Yes,Yes,Yes,DSL,46.87592592592593,0
53,73.8,4003.85,Female,1,No,No,Yes,No,Fiber optic,74.14537037037037,0
70,19.2,1401.4,Female,0,Yes,Yes,Yes,No,No,19.738028169014086,0
1,45.3,45.3,Male,0,No,No,No,No phone service,DSL,22.65,1
59,25.0,1510.5,Male,0,No,No,Yes,Yes,No,25.175,0
2,94.95,178.1,Male,0,No,No,Yes,No,Fiber optic,59.36666666666667,1
7,35.3,264.8,Male,0,No,No,No,No phone service,DSL,33.1,0
12,44.55,480.6,Female,0,No,Yes,Yes,No,DSL,36.96923076923077,1
59,76.75,4541.9,Male,0,Yes,Yes,Yes,No,DSL,75.69833333333332,0
61,81.0,4976.15,Male,0,Yes,Yes,Yes,Yes,DSL,80.26048387096773,0
72,105.55,7542.25,Male,0,Yes,Yes,Yes,Yes,Fiber optic,103.31849315068493,0
13,18.8,251.25,Female,0,Yes,Yes,Yes,No,No,17.946428571428573,0
64,24.9,1595.5,Female,0,Yes,Yes,Yes,Yes,No,24.546153846153846,0
1,23.45,23.45,Male,0,Yes,No,No,No phone service,DSL,11.725,1
10,64.9,685.55,Female,0,No,No,Yes,No,DSL,62.32272727272727,0
65,61.35,3874.1,Female,0,Yes,Yes,Yes,No,DSL,58.698484848484846,0
62,113.95,6891.4,Female,0,Yes,No,Yes,Yes,Fiber optic,109.38730158730158,0
55,90.15,4916.95,Female,0,Yes,No,Yes,Yes,DSL,87.80267857142857,0
25,54.1,1373.0,Female,0,Yes,No,Yes,Yes,DSL,52.80769230769231,0
1,29.7,29.7,Male,0,No,No,No,No phone service,DSL,14.85,1
1,49.8,49.8,Male,0,No,No,Yes,No,DSL,24.9,0
59,101.1,6039.9,Female,0,Yes,No,Yes,Yes,Fiber optic,100.66499999999999,1
64,24.4,1548.65,Male,1,Yes,Yes,Yes,Yes,No,23.825384615384618,0
36,95.0,3440.25,Male,0,Yes,No,Yes,Yes,Fiber optic,92.97972972972973,0
3,50.65,151.3,Female,0,No,No,Yes,Yes,DSL,37.825,1
61,69.9,4226.7,Male,0,Yes,No,Yes,Yes,DSL,68.17258064516129,0
26,39.95,1023.75,Male,0,No,Yes,No,No phone service,DSL,37.916666666666664,0
1,55.4,55.4,Female,0,No,No,Yes,No,DSL,27.7,1
1,90.6,90.6,Female,1,Yes,No,Yes,Yes,Fiber optic,45.3,1
68,103.25,7074.4,Male,0,Yes,Yes,Yes,No,Fiber optic,102.52753623188406,0
2,86.85,156.35,Male,1,Yes,No,Yes,Yes,Fiber optic,52.11666666666667,1
72,94.25,6849.75,Female,0,Yes,No,Yes,Yes,Fiber optic,93.83219178082192,0
71,47.05,3263.6,Female,0,Yes,No,No,No phone service,DSL,45.327777777777776,0
57,20.55,1252.85,Male,0,No,No,Yes,No,No,21.600862068965515,0
4,19.65,67.55,Male,0,No,No,Yes,No,No,13.51,0
1,70.2,70.2,Female,1,No,No,Yes,No,Fiber optic,35.1,0
72,81.0,5750.0,Male,0,Yes,Yes,Yes,Yes,DSL,78.76712328767124,0
21,75.9,1549.75,Male,0,Yes,Yes,Yes,Yes,DSL,70.44318181818181,0
71,24.7,1810.55,Female,0,Yes,Yes,Yes,Yes,No,25.146527777777777,0
29,99.05,2952.85,Female,1,Yes,No,Yes,Yes,Fiber optic,98.42833333333333,1
69,110.25,7467.55,Female,1,No,No,Yes,Yes,Fiber optic,106.67928571428571,0
64,85.0,5484.4,Female,0,Yes,No,Yes,Yes,DSL,84.3753846153846,0
16,19.75,294.9,Male,0,No,No,Yes,No,No,17.34705882352941,0
4,23.9,97.5,Female,0,No,No,Yes,Yes,No,19.5,0
52,111.25,5916.45,Female,0,No,No,Yes,Yes,Fiber optic,111.6311320754717,1
2,55.1,113.35,Male,0,No,No,Yes,No,DSL,37.78333333333333,1
1,19.95,19.95,Male,0,No,No,Yes,No,No,9.975,0
18,25.15,476.8,Male,0,No,No,No,No phone service,DSL,25.094736842105263,0
2,54.15,101.65,Female,0,No,No,Yes,Yes,DSL,33.88333333333333,0
19,59.8,1130.85,Female,0,Yes,No,Yes,No,DSL,56.5425,0
40,83.85,3532.25,Female,0,No,No,Yes,Yes,Fiber optic,86.15243902439025,0
66,104.9,6891.45,Female,1,Yes,Yes,Yes,Yes,Fiber optic,102.85746268656716,0
21,75.3,1570.7,Male,0,No,No,Yes,Yes,Fiber optic,71.39545454545454,0
8,66.65,520.95,Male,0,No,No,Yes,No,DSL,57.88333333333334,0
72,109.5,7854.9,Female,0,Yes,Yes,Yes,No,Fiber optic,107.60136986301369,0
48,73.85,3581.4,Female,0,No,No,Yes,Yes,DSL,73.08979591836734,0
69,19.3,1447.9,Male,0,No,No,Yes,No,No,20.684285714285714,0
72,118.2,8547.15,Male,0,No,No,Yes,Yes,Fiber optic,117.08424657534246,0
14,51.45,727.85,Female,0,No,No,Yes,No,DSL,48.52333333333333,0
6,59.45,357.6,Male,0,No,No,Yes,No,DSL,51.08571428571429,0
8,19.5,159.35,Female,0,Yes,Yes,Yes,No,No,17.705555555555556,0
17,19.55,280.85,Female,0,No,No,Yes,No,No,15.60277777777778,0
65,93.55,6069.25,Male,0,No,No,Yes,Yes,Fiber optic,91.95833333333333,0
57,59.3,3274.35,Female,0,Yes,Yes,Yes,No,DSL,56.45431034482758,0
13,102.25,1359.0,Male,0,Yes,No,Yes,Yes,Fiber optic,97.07142857142857,1
19,95.9,1777.9,Male,1,No,No,Yes,No,Fiber optic,88.89500000000001,1
56,109.8,6109.65,Female,0,Yes,No,Yes,Yes,Fiber optic,107.18684210526315,0
14,78.1,1122.4,Female,0,Yes,No,Yes,No,Fiber optic,74.82666666666667,0
52,39.9,2020.9,Male,0,Yes,No,No,No phone service,DSL,38.130188679245286,0
58,64.9,3795.45,Female,0,No,No,Yes,No,DSL,64.32966101694915,0
47,95.05,4504.55,Female,1,No,No,Yes,Yes,Fiber optic,93.84479166666667,1
67,53.4,3579.15,Female,0,No,No,No,No phone service,DSL,52.63455882352941,0
2,24.9,49.7,Male,0,No,No,No,No phone service,DSL,16.566666666666666,0
6,44.7,276.5,Male,1,No,No,Yes,No,DSL,39.5,0
71,114.0,8175.9,Male,0,Yes,Yes,Yes,Yes,Fiber optic,113.55416666666666,0
46,20.25,890.35,Female,0,Yes,Yes,Yes,No,No,18.943617021276598,0
5,53.85,259.8,Female,0,No,No,Yes,No,DSL,43.300000000000004,1
67,83.85,5588.8,Male,1,Yes,No,Yes,Yes,Fiber optic,82.18823529411765,0
3,20.2,50.6,Male,0,No,Yes,Yes,No,No,12.65,0
3,19.95,58.0,Female,0,No,No,Yes,No,No,14.5,0
52,104.2,5568.35,Male,1,Yes,No,Yes,Yes,Fiber optic,105.06320754716982,1
42,50.25,2203.65,Female,0,Yes,No,Yes,Yes,DSL,51.24767441860465,1
50,20.35,938.95,Male,0,Yes,Yes,Yes,No,No,18.41078431372549,0
23,90.0,2024.1,Male,1,Yes,No,Yes,No,Fiber optic,84.33749999999999,0
67,54.2,3623.95,Female,0,Yes,Yes,No,No phone service,DSL,53.29338235294117,0
25,99.5,2369.05,Female,0,No,No,Yes,No,Fiber optic,91.1173076923077,1
39,99.1,3877.95,Female,1,Yes,No,Yes,No,Fiber optic,96.94874999999999,0
69,66.9,4577.9,Female,0,No,No,Yes,Yes,DSL,65.39857142857143,0
1,25.85,25.85,Female,0,No,No,No,No phone service,DSL,12.925,0
32,91.05,2871.5,Male,0,No,No,Yes,No,Fiber optic,87.01515151515152,0
9,71.0,672.55,Female,0,No,No,Yes,No,Fiber optic,67.255,1
16,93.2,1573.7,Female,0,No,No,Yes,No,Fiber optic,92.57058823529412,1
60,20.95,1270.55,Male,0,Yes,Yes,Yes,No,No,20.828688524590163,0
72,109.2,7711.45,Female,0,Yes,Yes,Yes,Yes,Fiber optic,105.636301369863,0
5,19.35,126.05,Male,0,Yes,No,Yes,No,No,21.008333333333333,1
26,85.8,2193.65,Female,1,No,No,Yes,No,Fiber optic,81.2462962962963,0
3,19.85,64.55,Male,0,No,No,Yes,No,No,16.1375,1
2,19.65,31.2,Male,0,No,No,Yes,No,No,10.4,0
2,20.5,38.25,Female,0,No,Yes,Yes,No,No,12.75,0
36,89.65,3348.1,Female,0,No,No,Yes,Yes,DSL,90.48918918918919,0
7,74.35,533.6,Male,0,No,No,Yes,No,Fiber optic,66.7,0
60,49.45,2907.55,Female,1,Yes,No,No,No phone service,DSL,47.66475409836066,0
19,89.1,1620.8,Female,0,Yes,No,Yes,Yes,Fiber optic,81.03999999999999,0
45,75.15,3480.35,Male,1,Yes,No,Yes,Yes,DSL,75.65978260869565,0
4,70.65,293.85,Male,1,No,No,Yes,No,Fiber optic,58.77,0
31,104.2,3243.45,Female,0,Yes,Yes,Yes,Yes,Fiber optic,101.3578125,1
47,90.05,4137.2,Male,0,Yes,Yes,Yes,No,Fiber optic,86.19166666666666,0
1,79.25,79.25,Male,0,No,No,Yes,No,Fiber optic,39.625,1
1,44.9,44.9,Female,0,No,No,Yes,No,DSL,22.45,1
1,19.4,19.4,Female,0,No,No,Yes,No,No,9.7,0
59,88.75,5348.65,Female,1,Yes,Yes,Yes,Yes,Fiber optic,89.14416666666666,0
10,70.1,659.65,Male,0,Yes,No,Yes,No,Fiber optic,59.96818181818182,1
35,91.0,3180.5,Male,1,No,No,Yes,Yes,Fiber optic,88.34722222222223,0
4,29.65,118.5,Male,0,No,No,No,No phone service,DSL,23.7,1
32,90.8,3023.85,Male,0,Yes,Yes,Yes,No,Fiber optic,91.63181818181818,0
43,77.85,3365.85,Male,0,No,No,Yes,Yes,Fiber optic,76.49659090909091,1
4,54.3,195.3,Male,0,No,No,Yes,No,DSL,39.06,1
54,18.95,1031.1,Female,1,Yes,No,Yes,No,No,18.747272727272726,0
11,95.15,997.65,Female,1,No,No,Yes,Yes,Fiber optic,83.1375,1
66,102.4,6471.85,Female,1,No,No,Yes,Yes,Fiber optic,96.594776119403,0
61,99.9,6241.35,Male,0,Yes,Yes,Yes,Yes,Fiber optic,100.66693548387097,0
72,88.7,6501.35,Male,0,Yes,Yes,Yes,Yes,DSL,89.05958904109589,0
44,54.3,2317.1,Male,0,Yes,Yes,No,No phone service,DSL,51.49111111111111,0
41,55.7,2237.55,Male,0,No,No,Yes,Yes,DSL,53.275000000000006,0
50,103.95,5231.3,Male,0,Yes,No,Yes,Yes,Fiber optic,102.57450980392157,0
47,110.85,5275.8,Male,0,Yes,No,Yes,Yes,Fiber optic,109.91250000000001,1
8,20.15,165.5,Male,0,Yes,Yes,Yes,No,No,18.38888888888889,0
18,20.05,358.5,Male,0,No,No,Yes,No,No,18.86842105263158,0
72,91.95,6614.9,Male,0,Yes,Yes,Yes,Yes,DSL,90.61506849315067,0
1,80.5,80.5,Male,0,No,No,Yes,No,Fiber optic,40.25,1
42,55.65,2421.75,Female,1,No,No,Yes,Yes,DSL,56.31976744186046,0
18,74.7,1294.6,Female,1,No,No,Yes,No,Fiber optic,68.13684210526316,0
13,104.15,1299.1,Female,0,No,Yes,Yes,Yes,Fiber optic,92.79285714285713,0
68,83.65,5733.4,Female,0,Yes,Yes,Yes,Yes,Fiber optic,83.0927536231884,0
4,72.2,305.55,Male,0,No,No,Yes,Yes,Fiber optic,61.11,1
69,110.05,7430.75,Male,0,No,No,Yes,Yes,Fiber optic,106.15357142857142,0
17,51.5,900.5,Male,0,No,No,Yes,No,DSL,50.02777777777778,1
25,25.5,630.6,Male,0,Yes,Yes,Yes,Yes,No,24.253846153846155,0
43,89.55,3856.75,Male,1,No,No,Yes,No,Fiber optic,87.6534090909091,1
59,19.5,1222.65,Female,0,Yes,Yes,Yes,No,No,20.3775,0
5,80.7,374.8,Female,1,No,No,Yes,No,Fiber optic,62.46666666666667,0
21,77.5,1625.0,Male,0,Yes,Yes,Yes,Yes,DSL,73.86363636363636,1
69,105.1,7234.8,Female,0,Yes,Yes,Yes,Yes,Fiber optic,103.35428571428572,0
13,25.15,331.85,Male,0,No,No,No,No phone service,DSL,23.70357142857143,0
42,95.25,3959.35,Male,0,Yes,No,Yes,Yes,Fiber optic,92.07790697674419,1
52,95.65,5088.4,Male,0,Yes,No,Yes,Yes,Fiber optic,96.00754716981132,0
46,85.0,3969.4,Male,1,No,No,Yes,No,Fiber optic,84.45531914893617,1
61,80.8,4860.85,Male,0,Yes,No,Yes,Yes,DSL,78.40080645161291,0
29,24.85,788.05,Male,0,No,No,No,No phone service,DSL,26.26833333333333,0
25,54.75,1266.35,Female,0,No,Yes,Yes,No,DSL,48.70576923076923,0
5,85.75,470.95,Female,0,Yes,Yes,Yes,No,Fiber optic,78.49166666666666,1
15,50.75,688.2,Male,0,No,No,No,No phone service,DSL,43.0125,0
19,20.15,387.7,Female,0,Yes,Yes,Yes,No,No,19.384999999999998,0
44,20.05,845.25,Male,0,No,No,Yes,No,No,18.783333333333335,0
6,98.25,560.6,Female,1,No,No,Yes,Yes,Fiber optic,80.08571428571429,1
58,71.6,4230.25,Male,0,Yes,Yes,Yes,Yes,DSL,71.69915254237289,0
62,81.45,4983.05,Male,0,Yes,Yes,Yes,No,Fiber optic,79.09603174603176,0
70,58.4,4113.15,Female,0,Yes,Yes,No,No phone service,DSL,57.93169014084506,0
1,25.7,25.7,Female,1,No,No,No,No phone service,DSL,12.85,1
10,53.7,521.0,Male,0,Yes,Yes,No,No phone service,DSL,47.36363636363637,0
26,19.6,471.85,Male,0,No,No,Yes,No,No,17.475925925925928,0
66,89.4,5976.9,Male,0,No,No,Yes,Yes,Fiber optic,89.20746268656715,0
7,69.0,506.9,Female,0,Yes,Yes,Yes,No,Fiber optic,63.3625,1
51,84.2,4299.75,Male,0,Yes,Yes,Yes,Yes,Fiber optic,82.6875,0
72,106.1,7548.6,Male,0,Yes,Yes,Yes,Yes,Fiber optic,103.4054794520548,0
65,25.75,1654.75,Male,0,No,No,Yes,Yes,No,25.071969696969695,0
2,46.05,80.35,Male,0,No,No,Yes,No,DSL,26.78333333333333,1
70,64.95,4551.5,Male,0,No,Yes,Yes,Yes,DSL,64.1056338028169,0
72,85.45,6227.5,Male,0,Yes,No,Yes,Yes,DSL,85.3082191780822,0
1,20.05,20.05,Female,0,Yes,Yes,Yes,No,No,10.025,0
1,76.4,76.4,Female,1,Yes,No,Yes,No,Fiber optic,38.2,1
5,100.5,514.0,Female,0,No,No,Yes,Yes,Fiber optic,85.66666666666667,1
3,20.7,57.5,Male,0,No,No,Yes,No,No,14.375,0
58,25.3,1474.35,Male,0,No,No,Yes,Yes,No,24.988983050847455,0
22,40.05,880.2,Male,1,Yes,Yes,No,No phone service,DSL,38.2695652173913,1
33,100.6,3270.25,Male,1,Yes,No,Yes,Yes,Fiber optic,96.18382352941177,0
1,69.95,69.95,Male,0,No,No,Yes,No,Fiber optic,34.975,1
54,74.0,3919.15,Male,1,Yes,No,Yes,Yes,Fiber optic,71.25727272727273,0
72,99.4,7285.7,Male,0,Yes,No,Yes,Yes,Fiber optic,99.80410958904109,0
1,93.3,93.3,Male,0,No,Yes,Yes,Yes,Fiber optic,46.65,1
3,49.15,169.05,Male,0,No,No,Yes,No,DSL,42.2625,1
